source,dataset,series_id,observation_period,vintage_value,release_date,available_at,revision_number,source_hash,vintage_status,pit_eligible,report_period,source_path,value_changed_from_prior_vintage
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2024-11,367.028,2024-12-12,2024-12-12T13:30:00+00:00,0,086d5eda715c4cc5f0aeed6ff27ad11177ed4b234fa124405c57d2896877e444,INITIAL_RELEASE,True,2024-11,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-november-2024.xlsx,False
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2024-11,366.986,2025-01-14,2025-01-14T13:30:00+00:00,1,ac676c86586db5717a51452661bfbf6b1f2a9d9a8280db6370e19256d09f3717,SUBSEQUENT_PUBLICATION,True,2024-12,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-december-2024.xlsx,True
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2024-11,366.661,2025-02-13,2025-02-13T13:30:00+00:00,2,c6101c92fb37efa6db99ea1532255026099bf805eaaafc706844b6c6ae18a5c2,SUBSEQUENT_PUBLICATION,True,2025-01,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-january-2025.xlsx,True
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2024-11,364.874,2025-03-13,2025-03-13T12:30:00+00:00,3,f3b0ea8bb6e999d51e398066fc58c77d8facbdc50647cadb51239f99b0b08563,SUBSEQUENT_PUBLICATION,True,2025-02,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-february-2025.xlsx,True
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2024-11,364.925,2025-04-11,2025-04-11T12:30:00+00:00,4,dd1558c482e727a3399010861b8acf40c69fd2745598568aa33bc6728e6e1d4f,SUBSEQUENT_PUBLICATION,True,2025-03,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-march-2025.xlsx,True
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2024-12,366.82,2025-01-14,2025-01-14T13:30:00+00:00,0,ac676c86586db5717a51452661bfbf6b1f2a9d9a8280db6370e19256d09f3717,INITIAL_RELEASE,True,2024-12,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-december-2024.xlsx,False
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2024-12,366.628,2025-02-13,2025-02-13T13:30:00+00:00,1,c6101c92fb37efa6db99ea1532255026099bf805eaaafc706844b6c6ae18a5c2,SUBSEQUENT_PUBLICATION,True,2025-01,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-january-2025.xlsx,True
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2024-12,364.838,2025-03-13,2025-03-13T12:30:00+00:00,2,f3b0ea8bb6e999d51e398066fc58c77d8facbdc50647cadb51239f99b0b08563,SUBSEQUENT_PUBLICATION,True,2025-02,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-february-2025.xlsx,True
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2024-12,364.756,2025-04-11,2025-04-11T12:30:00+00:00,3,dd1558c482e727a3399010861b8acf40c69fd2745598568aa33bc6728e6e1d4f,SUBSEQUENT_PUBLICATION,True,2025-03,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-march-2025.xlsx,True
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2024-12,364.756,2025-05-15,2025-05-15T12:30:00+00:00,4,c9ceac6cd66a6ce7893a8858877ba537ffc652eb43d8a320846ca99c2487aa6c,SUBSEQUENT_PUBLICATION,True,2025-04,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-april-2025.xlsx,False
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-01,366.694,2025-02-13,2025-02-13T13:30:00+00:00,0,c6101c92fb37efa6db99ea1532255026099bf805eaaafc706844b6c6ae18a5c2,INITIAL_RELEASE,True,2025-01,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-january-2025.xlsx,False
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-01,365.244,2025-03-13,2025-03-13T12:30:00+00:00,1,f3b0ea8bb6e999d51e398066fc58c77d8facbdc50647cadb51239f99b0b08563,SUBSEQUENT_PUBLICATION,True,2025-02,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-february-2025.xlsx,True
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-01,365.073,2025-04-11,2025-04-11T12:30:00+00:00,2,dd1558c482e727a3399010861b8acf40c69fd2745598568aa33bc6728e6e1d4f,SUBSEQUENT_PUBLICATION,True,2025-03,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-march-2025.xlsx,True
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-01,365.074,2025-05-15,2025-05-15T12:30:00+00:00,3,c9ceac6cd66a6ce7893a8858877ba537ffc652eb43d8a320846ca99c2487aa6c,SUBSEQUENT_PUBLICATION,True,2025-04,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-april-2025.xlsx,False
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-01,365.431,2025-06-12,2025-06-12T12:30:00+00:00,4,a7f453f119bd50c1207f322ab82182dba95b8b30954fdeb8443964315f06113c,SUBSEQUENT_PUBLICATION,True,2025-05,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-may-2025.xlsx,True
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-02,367.055,2025-03-13,2025-03-13T12:30:00+00:00,0,f3b0ea8bb6e999d51e398066fc58c77d8facbdc50647cadb51239f99b0b08563,INITIAL_RELEASE,True,2025-02,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-february-2025.xlsx,False
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-02,366.912,2025-04-11,2025-04-11T12:30:00+00:00,1,dd1558c482e727a3399010861b8acf40c69fd2745598568aa33bc6728e6e1d4f,SUBSEQUENT_PUBLICATION,True,2025-03,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-march-2025.xlsx,True
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-02,366.898,2025-05-15,2025-05-15T12:30:00+00:00,2,c9ceac6cd66a6ce7893a8858877ba537ffc652eb43d8a320846ca99c2487aa6c,SUBSEQUENT_PUBLICATION,True,2025-04,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-april-2025.xlsx,True
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-02,368.299,2025-06-12,2025-06-12T12:30:00+00:00,3,a7f453f119bd50c1207f322ab82182dba95b8b30954fdeb8443964315f06113c,SUBSEQUENT_PUBLICATION,True,2025-05,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-may-2025.xlsx,True
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-02,368.206,2025-07-16,2025-07-16T12:30:00+00:00,4,7f91f72e7ef9a34b643795ae6b9932217c5a01e54c99e80f78505e9f80f0aec5,SUBSEQUENT_PUBLICATION,True,2025-06,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-june-2025.xlsx,True
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-03,377.333,2025-04-11,2025-04-11T12:30:00+00:00,0,dd1558c482e727a3399010861b8acf40c69fd2745598568aa33bc6728e6e1d4f,INITIAL_RELEASE,True,2025-03,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-march-2025.xlsx,False
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-03,375.368,2025-05-15,2025-05-15T12:30:00+00:00,1,c9ceac6cd66a6ce7893a8858877ba537ffc652eb43d8a320846ca99c2487aa6c,SUBSEQUENT_PUBLICATION,True,2025-04,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-april-2025.xlsx,True
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-03,376.53,2025-06-12,2025-06-12T12:30:00+00:00,2,a7f453f119bd50c1207f322ab82182dba95b8b30954fdeb8443964315f06113c,SUBSEQUENT_PUBLICATION,True,2025-05,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-may-2025.xlsx,True
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-03,376.177,2025-07-16,2025-07-16T12:30:00+00:00,3,7f91f72e7ef9a34b643795ae6b9932217c5a01e54c99e80f78505e9f80f0aec5,SUBSEQUENT_PUBLICATION,True,2025-06,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-june-2025.xlsx,True
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-03,376.614,2025-08-14,2025-08-14T12:30:00+00:00,4,5183cf009fff9a13be134816dc70d0b84e7b44d1a92471af1365b5e69f7386c4,SUBSEQUENT_PUBLICATION,True,2025-07,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-july-2025.xlsx,True
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-04,378.172,2025-05-15,2025-05-15T12:30:00+00:00,0,c9ceac6cd66a6ce7893a8858877ba537ffc652eb43d8a320846ca99c2487aa6c,INITIAL_RELEASE,True,2025-04,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-april-2025.xlsx,False
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-04,379.091,2025-06-12,2025-06-12T12:30:00+00:00,1,a7f453f119bd50c1207f322ab82182dba95b8b30954fdeb8443964315f06113c,SUBSEQUENT_PUBLICATION,True,2025-05,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-may-2025.xlsx,True
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-04,378.58,2025-07-16,2025-07-16T12:30:00+00:00,2,7f91f72e7ef9a34b643795ae6b9932217c5a01e54c99e80f78505e9f80f0aec5,SUBSEQUENT_PUBLICATION,True,2025-06,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-june-2025.xlsx,True
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-04,378.973,2025-08-14,2025-08-14T12:30:00+00:00,3,5183cf009fff9a13be134816dc70d0b84e7b44d1a92471af1365b5e69f7386c4,SUBSEQUENT_PUBLICATION,True,2025-07,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-july-2025.xlsx,True
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-04,378.878,2025-09-10,2025-09-10T12:30:00+00:00,4,e808284f9133c19472a78d5343003bcbd2d2e08718e5987997a0d0baa673079b,SUBSEQUENT_PUBLICATION,True,2025-08,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-august-2025.xlsx,True
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-05,380.138,2025-06-12,2025-06-12T12:30:00+00:00,0,a7f453f119bd50c1207f322ab82182dba95b8b30954fdeb8443964315f06113c,INITIAL_RELEASE,True,2025-05,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-may-2025.xlsx,False
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-05,379.741,2025-07-16,2025-07-16T12:30:00+00:00,1,7f91f72e7ef9a34b643795ae6b9932217c5a01e54c99e80f78505e9f80f0aec5,SUBSEQUENT_PUBLICATION,True,2025-06,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-june-2025.xlsx,True
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-05,380.426,2025-08-14,2025-08-14T12:30:00+00:00,2,5183cf009fff9a13be134816dc70d0b84e7b44d1a92471af1365b5e69f7386c4,SUBSEQUENT_PUBLICATION,True,2025-07,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-july-2025.xlsx,True
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-05,380.088,2025-09-10,2025-09-10T12:30:00+00:00,3,e808284f9133c19472a78d5343003bcbd2d2e08718e5987997a0d0baa673079b,SUBSEQUENT_PUBLICATION,True,2025-08,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-august-2025.xlsx,True
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-05,381.62,2025-11-25,2025-11-25T13:30:00+00:00,4,52693d6b405f13a44527ac830e7efe6826a4858417d80669421a202758b381bf,SUBSEQUENT_PUBLICATION,True,2025-09,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-september-2025.xlsx,True
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-06,382.537,2025-07-16,2025-07-16T12:30:00+00:00,0,7f91f72e7ef9a34b643795ae6b9932217c5a01e54c99e80f78505e9f80f0aec5,INITIAL_RELEASE,True,2025-06,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-june-2025.xlsx,False
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-06,383.141,2025-08-14,2025-08-14T12:30:00+00:00,1,5183cf009fff9a13be134816dc70d0b84e7b44d1a92471af1365b5e69f7386c4,SUBSEQUENT_PUBLICATION,True,2025-07,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-july-2025.xlsx,True
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-06,382.797,2025-09-10,2025-09-10T12:30:00+00:00,2,e808284f9133c19472a78d5343003bcbd2d2e08718e5987997a0d0baa673079b,SUBSEQUENT_PUBLICATION,True,2025-08,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-august-2025.xlsx,True
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-06,384.064,2025-11-25,2025-11-25T13:30:00+00:00,3,52693d6b405f13a44527ac830e7efe6826a4858417d80669421a202758b381bf,SUBSEQUENT_PUBLICATION,True,2025-09,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-september-2025.xlsx,True
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-07,383.185,2025-08-14,2025-08-14T12:30:00+00:00,0,5183cf009fff9a13be134816dc70d0b84e7b44d1a92471af1365b5e69f7386c4,INITIAL_RELEASE,True,2025-07,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-july-2025.xlsx,False
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-07,382.969,2025-09-10,2025-09-10T12:30:00+00:00,1,e808284f9133c19472a78d5343003bcbd2d2e08718e5987997a0d0baa673079b,SUBSEQUENT_PUBLICATION,True,2025-08,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-august-2025.xlsx,True
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-07,384.2,2025-11-25,2025-11-25T13:30:00+00:00,2,52693d6b405f13a44527ac830e7efe6826a4858417d80669421a202758b381bf,SUBSEQUENT_PUBLICATION,True,2025-09,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-september-2025.xlsx,True
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-07,385.045,2026-01-14,2026-01-14T13:30:00+00:00,3,049809c20df24c4ed66f0a2ff2f5197c5385c111143bd71d966d55e7777892db,SUBSEQUENT_PUBLICATION,True,2025-11,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-november-2025.xlsx,True
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-08,386.764,2025-09-10,2025-09-10T12:30:00+00:00,0,e808284f9133c19472a78d5343003bcbd2d2e08718e5987997a0d0baa673079b,INITIAL_RELEASE,True,2025-08,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-august-2025.xlsx,False
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-08,387.558,2025-11-25,2025-11-25T13:30:00+00:00,1,52693d6b405f13a44527ac830e7efe6826a4858417d80669421a202758b381bf,SUBSEQUENT_PUBLICATION,True,2025-09,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-september-2025.xlsx,True
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-08,388.407,2026-01-14,2026-01-14T13:30:00+00:00,2,049809c20df24c4ed66f0a2ff2f5197c5385c111143bd71d966d55e7777892db,SUBSEQUENT_PUBLICATION,True,2025-11,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-november-2025.xlsx,True
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-08,388.407,2026-01-30,2026-01-30T13:30:00+00:00,3,803b55f7efc846a6e81e4bd3a625b67bc2941f68c09abcd1d2268e5dee0c65e1,SUBSEQUENT_PUBLICATION,True,2025-12,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-december-2025.xlsx,False
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-09,388.571,2025-11-25,2025-11-25T13:30:00+00:00,0,52693d6b405f13a44527ac830e7efe6826a4858417d80669421a202758b381bf,INITIAL_RELEASE,True,2025-09,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-september-2025.xlsx,False
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-09,389.391,2026-01-14,2026-01-14T13:30:00+00:00,1,049809c20df24c4ed66f0a2ff2f5197c5385c111143bd71d966d55e7777892db,SUBSEQUENT_PUBLICATION,True,2025-11,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-november-2025.xlsx,True
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-09,389.391,2026-01-30,2026-01-30T13:30:00+00:00,2,803b55f7efc846a6e81e4bd3a625b67bc2941f68c09abcd1d2268e5dee0c65e1,SUBSEQUENT_PUBLICATION,True,2025-12,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-december-2025.xlsx,False
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-09,389.391,2026-02-27,2026-02-27T13:30:00+00:00,3,011a1e5c5f74c66a24c11d51319e3c99fb18878b820fdfbad87706091690198f,SUBSEQUENT_PUBLICATION,True,2026-01,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-january-2026.xlsx,False
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-10,392.342,2026-01-14,2026-01-14T13:30:00+00:00,,049809c20df24c4ed66f0a2ff2f5197c5385c111143bd71d966d55e7777892db,LEFT_CENSORED_KNOWN_AS_OF_RELEASE,True,2025-11,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-november-2025.xlsx,False
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-10,392.53,2026-01-30,2026-01-30T13:30:00+00:00,,803b55f7efc846a6e81e4bd3a625b67bc2941f68c09abcd1d2268e5dee0c65e1,LEFT_CENSORED_KNOWN_AS_OF_RELEASE,True,2025-12,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-december-2025.xlsx,True
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-10,392.529,2026-02-27,2026-02-27T13:30:00+00:00,,011a1e5c5f74c66a24c11d51319e3c99fb18878b820fdfbad87706091690198f,LEFT_CENSORED_KNOWN_AS_OF_RELEASE,True,2026-01,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-january-2026.xlsx,False
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-10,392.529,2026-03-18,2026-03-18T12:30:00+00:00,,8165247a276b2aa90872b6be768164b5d471e6c698f04888554a16db37e056cf,LEFT_CENSORED_KNOWN_AS_OF_RELEASE,True,2026-02,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-february-2026.xlsx,False
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-11,395.125,2026-01-14,2026-01-14T13:30:00+00:00,0,049809c20df24c4ed66f0a2ff2f5197c5385c111143bd71d966d55e7777892db,INITIAL_RELEASE,True,2025-11,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-november-2025.xlsx,False
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-11,395.139,2026-01-30,2026-01-30T13:30:00+00:00,1,803b55f7efc846a6e81e4bd3a625b67bc2941f68c09abcd1d2268e5dee0c65e1,SUBSEQUENT_PUBLICATION,True,2025-12,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-december-2025.xlsx,True
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-11,395.193,2026-02-27,2026-02-27T13:30:00+00:00,2,011a1e5c5f74c66a24c11d51319e3c99fb18878b820fdfbad87706091690198f,SUBSEQUENT_PUBLICATION,True,2026-01,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-january-2026.xlsx,True
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-11,395.756,2026-03-18,2026-03-18T12:30:00+00:00,3,8165247a276b2aa90872b6be768164b5d471e6c698f04888554a16db37e056cf,SUBSEQUENT_PUBLICATION,True,2026-02,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-february-2026.xlsx,True
BLS_PPI_ARCHIVED_DETAILED_REPORT_XLSX,PPI_AS_RELEASED_VINTAGE,WPU107,2025-11,395.104,2026-04-14,2026-04-14T12:30:00+00:00,4,59c2ac86ae0fdc507e6b9e1606cb148f69ed62a5279c572dcfc4fd068962f74d,SUBSEQUENT_PUBLICATION,True,2026-03,D:\Programming\python_example\ForecastTest\data-lake\bronze\industrials\v1_5\bls\ppi_detailed_reports\ppi-detailed-report-march-2026.xlsx,True
